date and time (UTC),image name,radiation
2017-09-21 13:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641315413_e20172641326180_c20172641326223.nc,378.0
2017-09-21 13:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641330413_e20172641341180_c20172641341228.nc,759.0
2017-09-21 13:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641345413_e20172641356180_c20172641356227.nc,336.0
2017-09-21 14:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641400413_e20172641411180_c20172641411229.nc,695.0
2017-09-21 14:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641415413_e20172641426180_c20172641426269.nc,658.0
2017-09-21 14:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641430413_e20172641441180_c20172641441229.nc,753.0
2017-09-21 14:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641445413_e20172641456180_c20172641456233.nc,935.0
2017-09-21 15:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641500414_e20172641511180_c20172641511230.nc,823.0
2017-09-21 15:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641515414_e20172641526180_c20172641526227.nc,989.0
2017-09-21 15:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641530414_e20172641541181_c20172641541226.nc,1017.0
2017-09-21 15:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641545414_e20172641556181_c20172641556229.nc,1008.0
2017-09-21 16:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641600414_e20172641611181_c20172641611226.nc,1015.0
2017-09-21 16:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641615414_e20172641626181_c20172641626223.nc,980.0
2017-09-21 16:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641630414_e20172641641181_c20172641641228.nc,1030.0
2017-09-21 16:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641645414_e20172641656181_c20172641656229.nc,1100.0
2017-09-21 17:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641700414_e20172641711181_c20172641711227.nc,351.0
2017-09-21 17:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641715414_e20172641726181_c20172641726225.nc,429.0
2017-09-21 17:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641730414_e20172641741181_c20172641741227.nc,525.0
2017-09-21 17:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641745412_e20172641756179_c20172641756225.nc,1240.0
2017-09-21 18:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641800412_e20172641811179_c20172641811226.nc,506.0
2017-09-21 18:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641815412_e20172641826179_c20172641826223.nc,246.0
2017-09-21 18:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641830412_e20172641841179_c20172641841228.nc,125.0
2017-09-21 18:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641845412_e20172641856179_c20172641856226.nc,104.0
2017-09-21 19:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641900412_e20172641911179_c20172641911225.nc,83.0
2017-09-21 19:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641915412_e20172641926179_c20172641926225.nc,45.0
2017-09-21 19:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641930412_e20172641941179_c20172641941228.nc,87.0
2017-09-21 19:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172641945412_e20172641956179_c20172641956223.nc,119.0
2017-09-21 20:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172642000413_e20172642011179_c20172642011225.nc,128.0
2017-09-21 20:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172642015413_e20172642026179_c20172642026225.nc,126.0
2017-09-21 20:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172642030413_e20172642041180_c20172642041227.nc,117.0
2017-09-21 20:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172642045413_e20172642056180_c20172642056226.nc,160.0
2017-09-21 21:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172642100413_e20172642111180_c20172642111229.nc,132.0
2017-09-21 21:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172642115413_e20172642126180_c20172642126227.nc,116.0
2017-09-21 21:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172642130413_e20172642141180_c20172642141230.nc,121.0
2017-09-21 21:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172642145413_e20172642156180_c20172642156230.nc,160.0
2017-09-21 22:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172642200413_e20172642211180_c20172642211226.nc,56.0
2017-09-21 22:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172642215413_e20172642226180_c20172642226225.nc,16.0
2017-09-21 22:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172642230413_e20172642241180_c20172642241230.nc,10.0
2017-09-21 22:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172642245413_e20172642256180_c20172642256228.nc,1.0
2017-09-22 11:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651100419_e20172651111186_c20172651111230.nc,17.0
2017-09-22 11:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651115419_e20172651126186_c20172651126230.nc,29.0
2017-09-22 11:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651130419_e20172651141186_c20172651141234.nc,59.0
2017-09-22 11:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651145419_e20172651156186_c20172651156230.nc,92.0
2017-09-22 12:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651200419_e20172651211186_c20172651211231.nc,100.0
2017-09-22 12:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651215419_e20172651226186_c20172651226229.nc,110.0
2017-09-22 12:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651230419_e20172651241186_c20172651241232.nc,112.0
2017-09-22 12:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651245419_e20172651256186_c20172651256232.nc,135.0
2017-09-22 13:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651300419_e20172651311186_c20172651311233.nc,150.0
2017-09-22 13:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651315419_e20172651326186_c20172651326228.nc,168.0
2017-09-22 13:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651330419_e20172651341186_c20172651341234.nc,207.0
2017-09-22 13:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651345419_e20172651356186_c20172651356231.nc,837.0
2017-09-22 14:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651400419_e20172651411186_c20172651411260.nc,782.0
2017-09-22 14:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651415420_e20172651426186_c20172651426232.nc,814.0
2017-09-22 14:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651430420_e20172651441186_c20172651441231.nc,870.0
2017-09-22 14:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651445420_e20172651456186_c20172651456234.nc,932.0
2017-09-22 15:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651500420_e20172651511187_c20172651511230.nc,904.0
2017-09-22 15:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651515420_e20172651526187_c20172651526230.nc,976.0
2017-09-22 15:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651530420_e20172651541187_c20172651541233.nc,975.0
2017-09-22 15:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651545420_e20172651556187_c20172651556231.nc,1031.0
2017-09-22 16:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651600420_e20172651611187_c20172651611231.nc,985.0
2017-09-22 16:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651615420_e20172651626187_c20172651626229.nc,972.0
2017-09-22 16:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651630420_e20172651641187_c20172651641234.nc,1006.0
2017-09-22 16:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651645420_e20172651656187_c20172651656235.nc,1020.0
2017-09-22 17:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651700420_e20172651711187_c20172651711232.nc,349.0
2017-09-22 17:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651715420_e20172651726187_c20172651726229.nc,1022.0
2017-09-22 17:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651730420_e20172651741187_c20172651741235.nc,404.0
2017-09-22 17:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651745418_e20172651756185_c20172651756230.nc,524.0
2017-09-22 18:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651800418_e20172651811185_c20172651811232.nc,349.0
2017-09-22 18:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651815418_e20172651826185_c20172651826261.nc,214.0
2017-09-22 18:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651830418_e20172651841185_c20172651841231.nc,206.0
2017-09-22 18:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651845418_e20172651856185_c20172651856235.nc,238.0
2017-09-22 19:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651900418_e20172651911185_c20172651911230.nc,177.0
2017-09-22 19:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651915418_e20172651926185_c20172651926259.nc,72.0
2017-09-22 19:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651930419_e20172651941185_c20172651941233.nc,155.0
2017-09-22 19:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172651945419_e20172651956186_c20172651956231.nc,186.0
2017-09-22 20:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172652000419_e20172652011186_c20172652011232.nc,188.0
2017-09-22 20:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172652015419_e20172652026186_c20172652026229.nc,175.0
2017-09-22 20:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172652030419_e20172652041186_c20172652041233.nc,192.0
2017-09-22 20:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172652045419_e20172652056186_c20172652056228.nc,173.0
2017-09-22 21:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172652100419_e20172652111186_c20172652111231.nc,144.0
2017-09-22 21:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172652115419_e20172652126186_c20172652126230.nc,308.0
2017-09-22 21:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172652130419_e20172652141186_c20172652141232.nc,199.0
2017-09-22 21:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172652145419_e20172652156186_c20172652156229.nc,225.0
2017-09-22 22:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172652200419_e20172652211186_c20172652211229.nc,91.0
2017-09-22 22:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172652215419_e20172652226186_c20172652226231.nc,52.0
2017-09-22 22:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172652230419_e20172652241186_c20172652241234.nc,14.0
2017-09-22 22:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172652245419_e20172652256186_c20172652256235.nc,2.0
2017-09-23 11:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661100425_e20172661111192_c20172661111240.nc,3.0
2017-09-23 11:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661115425_e20172661126192_c20172661126238.nc,12.0
2017-09-23 11:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661130425_e20172661141192_c20172661141241.nc,26.0
2017-09-23 11:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661145425_e20172661156192_c20172661156242.nc,46.0
2017-09-23 12:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661200425_e20172661211192_c20172661211244.nc,87.0
2017-09-23 12:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661215425_e20172661226192_c20172661226239.nc,117.0
2017-09-23 12:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661230425_e20172661241192_c20172661241238.nc,156.0
2017-09-23 12:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661245425_e20172661256192_c20172661256245.nc,180.0
2017-09-23 13:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661300425_e20172661311192_c20172661311241.nc,179.0
2017-09-23 13:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661315425_e20172661326192_c20172661326238.nc,255.0
2017-09-23 13:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661330425_e20172661341192_c20172661341238.nc,435.0
2017-09-23 13:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661345426_e20172661356192_c20172661356244.nc,511.0
2017-09-23 14:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661400426_e20172661411192_c20172661411239.nc,439.0
2017-09-23 14:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661415426_e20172661426193_c20172661426241.nc,395.0
2017-09-23 14:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661430426_e20172661441193_c20172661441242.nc,362.0
2017-09-23 14:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661445426_e20172661456193_c20172661456241.nc,665.0
2017-09-23 15:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661500426_e20172661511193_c20172661511239.nc,707.0
2017-09-23 15:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661515426_e20172661526193_c20172661526237.nc,1030.0
2017-09-23 15:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661530426_e20172661541193_c20172661541243.nc,1045.0
2017-09-23 15:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661545426_e20172661556193_c20172661556241.nc,920.0
2017-09-23 16:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661600426_e20172661611193_c20172661611243.nc,1037.0
2017-09-23 16:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661615426_e20172661626193_c20172661626237.nc,605.0
2017-09-23 16:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661630426_e20172661641193_c20172661641240.nc,760.0
2017-09-23 16:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661645426_e20172661656193_c20172661656240.nc,1166.0
2017-09-23 17:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661700426_e20172661711193_c20172661711239.nc,329.0
2017-09-23 17:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661715426_e20172661726193_c20172661726237.nc,1152.0
2017-09-23 17:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661730426_e20172661741193_c20172661741240.nc,1184.0
2017-09-23 17:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661745424_e20172661756191_c20172661756237.nc,1201.0
2017-09-23 18:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661800424_e20172661811191_c20172661811238.nc,1053.0
2017-09-23 18:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661815424_e20172661826191_c20172661826237.nc,226.0
2017-09-23 18:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661830424_e20172661841191_c20172661841240.nc,178.0
2017-09-23 18:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661845424_e20172661856191_c20172661856237.nc,125.0
2017-09-23 19:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661900425_e20172661911191_c20172661911236.nc,188.0
2017-09-23 19:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661915425_e20172661926191_c20172661926238.nc,81.0
2017-09-23 19:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661930425_e20172661941192_c20172661941242.nc,98.0
2017-09-23 19:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172661945425_e20172661956192_c20172661956240.nc,65.0
2017-09-23 20:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172662000425_e20172662011192_c20172662011240.nc,48.0
2017-09-23 20:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172662015425_e20172662026192_c20172662026238.nc,33.0
2017-09-23 20:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172662030425_e20172662041192_c20172662041239.nc,35.0
2017-09-23 20:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172662045425_e20172662056192_c20172662056239.nc,71.0
2017-09-23 21:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172662100425_e20172662111192_c20172662111239.nc,353.0
2017-09-23 21:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172662115425_e20172662126192_c20172662126237.nc,356.0
2017-09-23 21:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172662130425_e20172662141192_c20172662141245.nc,121.0
2017-09-23 21:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172662145425_e20172662156192_c20172662156239.nc,177.0
2017-09-23 22:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172662200425_e20172662211192_c20172662211241.nc,103.0
2017-09-23 22:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172662215425_e20172662226192_c20172662226243.nc,62.0
2017-09-23 22:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172662230425_e20172662241192_c20172662241239.nc,34.0
2017-09-23 22:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172662245426_e20172662256192_c20172662256240.nc,10.0
2017-09-24 11:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671100431_e20172671111198_c20172671111244.nc,9.0
2017-09-24 11:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671115431_e20172671126198_c20172671126243.nc,29.0
2017-09-24 11:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671130431_e20172671141198_c20172671141244.nc,82.0
2017-09-24 11:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671145431_e20172671156198_c20172671156280.nc,122.0
2017-09-24 12:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671200431_e20172671211198_c20172671211242.nc,239.0
2017-09-24 12:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671215431_e20172671226198_c20172671226243.nc,302.0
2017-09-24 12:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671230431_e20172671241198_c20172671241248.nc,387.0
2017-09-24 12:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671245432_e20172671256198_c20172671256245.nc,342.0
2017-09-24 13:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671300432_e20172671311198_c20172671311243.nc,493.0
2017-09-24 13:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671315432_e20172671326199_c20172671326242.nc,543.0
2017-09-24 13:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671330432_e20172671341199_c20172671341244.nc,578.0
2017-09-24 13:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671345432_e20172671356199_c20172671356246.nc,661.0
2017-09-24 14:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671400432_e20172671411199_c20172671411243.nc,664.0
2017-09-24 14:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671415432_e20172671426199_c20172671426245.nc,748.0
2017-09-24 14:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671430432_e20172671441199_c20172671441244.nc,807.0
2017-09-24 14:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671445432_e20172671456199_c20172671456246.nc,799.0
2017-09-24 15:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671500432_e20172671511199_c20172671511244.nc,864.0
2017-09-24 15:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671515432_e20172671526199_c20172671526242.nc,797.0
2017-09-24 15:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671530432_e20172671541199_c20172671541244.nc,924.0
2017-09-24 15:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671545432_e20172671556199_c20172671556250.nc,1101.0
2017-09-24 16:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671600432_e20172671611199_c20172671611243.nc,1198.0
2017-09-24 16:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671615432_e20172671626199_c20172671626245.nc,1142.0
2017-09-24 16:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671630433_e20172671641199_c20172671641247.nc,502.0
2017-09-24 16:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671645433_e20172671656200_c20172671656244.nc,520.0
2017-09-24 17:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671700433_e20172671711200_c20172671711245.nc,505.0
2017-09-24 17:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671715433_e20172671726200_c20172671726247.nc,757.0
2017-09-24 17:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671730433_e20172671741200_c20172671741245.nc,1076.0
2017-09-24 17:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671745431_e20172671756197_c20172671756243.nc,1107.0
2017-09-24 18:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671800431_e20172671811198_c20172671811242.nc,1046.0
2017-09-24 18:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671815431_e20172671826198_c20172671826243.nc,282.0
2017-09-24 18:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671830431_e20172671841198_c20172671841246.nc,1037.0
2017-09-24 18:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671845431_e20172671856198_c20172671856244.nc,209.0
2017-09-24 19:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671900431_e20172671911198_c20172671911241.nc,371.0
2017-09-24 19:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671915431_e20172671926198_c20172671926243.nc,288.0
2017-09-24 19:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671930431_e20172671941198_c20172671941245.nc,349.0
2017-09-24 19:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172671945431_e20172671956198_c20172671956247.nc,230.0
2017-09-24 20:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172672000431_e20172672011198_c20172672011244.nc,647.0
2017-09-24 20:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172672015431_e20172672026198_c20172672026279.nc,641.0
2017-09-24 20:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172672030431_e20172672041198_c20172672041245.nc,262.0
2017-09-24 20:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172672045431_e20172672056198_c20172672056246.nc,154.0
2017-09-24 21:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172672100432_e20172672111198_c20172672111245.nc,171.0
2017-09-24 21:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172672115432_e20172672126198_c20172672126245.nc,136.0
2017-09-24 21:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172672130432_e20172672141199_c20172672141243.nc,159.0
2017-09-24 21:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172672145432_e20172672156199_c20172672156242.nc,108.0
2017-09-24 22:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172672200432_e20172672211199_c20172672211243.nc,74.0
2017-09-24 22:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172672215432_e20172672226199_c20172672226242.nc,40.0
2017-09-24 22:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172672230432_e20172672241199_c20172672241245.nc,19.0
2017-09-24 22:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172672245432_e20172672256199_c20172672256241.nc,4.0
2017-09-25 11:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681100438_e20172681111204_c20172681111249.nc,15.0
2017-09-25 11:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681115438_e20172681126204_c20172681126248.nc,41.0
2017-09-25 11:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681130438_e20172681141205_c20172681141251.nc,65.0
2017-09-25 11:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681145438_e20172681156205_c20172681156251.nc,81.0
2017-09-25 12:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681200438_e20172681211205_c20172681211251.nc,137.0
2017-09-25 12:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681215438_e20172681226205_c20172681226252.nc,264.0
2017-09-25 12:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681230438_e20172681241205_c20172681241249.nc,325.0
2017-09-25 12:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681245438_e20172681256205_c20172681256249.nc,453.0
2017-09-25 13:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681300438_e20172681311205_c20172681311250.nc,507.0
2017-09-25 13:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681315438_e20172681326205_c20172681326250.nc,567.0
2017-09-25 13:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681330438_e20172681341205_c20172681341249.nc,656.0
2017-09-25 13:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681345438_e20172681356205_c20172681356251.nc,704.0
2017-09-25 14:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681400438_e20172681411205_c20172681411247.nc,768.0
2017-09-25 14:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681415438_e20172681426205_c20172681426247.nc,676.0
2017-09-25 14:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681430438_e20172681441205_c20172681441250.nc,703.0
2017-09-25 14:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681445439_e20172681456205_c20172681456254.nc,752.0
2017-09-25 15:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681500439_e20172681511205_c20172681511251.nc,883.0
2017-09-25 15:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681515439_e20172681526206_c20172681526250.nc,976.0
2017-09-25 15:35:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681530439_e20172681541206_c20172681541251.nc,1060.0
2017-09-25 15:50:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681545439_e20172681556206_c20172681556254.nc,1101.0
2017-09-25 16:05:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681600439_e20172681611206_c20172681611249.nc,982.0
2017-09-25 16:20:00 UTC,OR_ABI-L1b-RadF-M3C03_G16_s20172681615439_e20172681626206_c20172681626249.nc,1079.0
